id,category,subcategory,subsubcategory,description,difficulty,tags
763fa1e2-bdcc-4660-a573-8f78d5f5f70b,Scientific Computing & Analysis,Scientific Data Processing & Visualization,Spectral & Signal Processing,"Implement a matched-filter detector for transient chirp signals: read a 1D noisy time series and a template waveform, estimate the noise PSD via Welch, whiten both, and compute the matched-filter SNR time series using FFT-based convolution. Write the peak detection time and SNR to a results JSON and save plots of amplitude spectral density (pre/post whitening) and the SNR time series.",,
09660539-85c5-4e7b-8493-4421749f7e24,Scientific Computing & Analysis,Scientific Data Processing & Visualization,Spectral & Signal Processing,"Create a CLI tool that computes a multitaper (DPSS) power spectral density of a 1-D signal and automatically detects narrowband line components above a robust noise floor. Apply notch filtering at detected lines and save the cleaned signal, PSD before/after, and a figure highlighting the peaks removed.",,
2e28fccb-3a54-43b1-930f-25608bb34cdf,Scientific Computing & Analysis,Scientific Data Processing & Visualization,Spectral & Signal Processing,"Develop a Python CLI that ingests a time-series CSV, performs continuous wavelet transforms with user-selectable wavelets, extracts and reconstructs signal components via ridge detection, and outputs JSON summaries plus annotated scalogram images.",,
1a36d7e4-a653-4333-bcb3-421c829ff5be,Scientific Computing & Analysis,Scientific Data Processing & Visualization,Spectral & Signal Processing,"Implement a Python CLI that loads a multichannel time-series CSV, applies discrete wavelet denoising and designs Butterworth bandpass filters to isolate user-specified frequency bands, then computes Welch power spectral densities and pairwise magnitude-squared coherence across channels. The tool must output a JSON summary of dominant peaks and coherence maxima and save spectrogram PNGs for each channel and band.",,
2ba35e03-c23c-439b-8563-2bb85a772947,Scientific Computing & Analysis,Scientific Data Processing & Visualization,Spectral & Signal Processing,"Create a CLI tool that computes power spectral density estimates for multichannel signals using both Welch and multitaper (DPSS) methods, saving PSDs and 95% confidence intervals to CSV plus comparison plots. Validate normalization via Parseval’s theorem by requiring the PSD-integrated variance to match the time-domain variance within 2% and report any channels that fail.",,
4fda1c36-20ac-49e1-8481-f7aea46e1318,Scientific Computing & Analysis,Scientific Data Processing & Visualization,Visualization & Plotting,"Implement a Python CLI that loads a 3D volumetric dataset (e.g., a .npy array), extracts iso-surfaces at multiple user-specified thresholds using skimage.measure.marching_cubes, and renders them in an interactive Plotly HTML with sliders for threshold and opacity control. The tool should support large volumes via optional downsampling and annotate surface area and volume metrics on the plot.",,
054da7a4-04e3-451f-ad2c-470ce3d7475f,Scientific Computing & Analysis,Scientific Data Processing & Visualization,Visualization & Plotting,"Build a Python tool that loads a gridded NetCDF climate dataset, computes a 1981–2010 monthly climatology and anomalies for a chosen year, and generates a publication-quality, three-panel figure: (1) a global Robinson-projection contour map of annual-mean anomaly with coastlines and significance hatching, (2) an equatorial Hovmöller diagram (time vs longitude), and (3) a zonal-mean anomaly profile, all using a shared color normalization. Save both PNG and PDF outputs with consistent, colorblind-safe styling and embedded metadata.",,
107b65ae-a451-44a2-9733-c86276a60d0a,Scientific Computing & Analysis,Scientific Data Processing & Visualization,Visualization & Plotting,"Build a Python CLI that loads a gridded NetCDF atmospheric dataset (temperature on lat–lon–pressure), computes a zonal-mean latitude–pressure cross-section and derives the tropopause pressure using the WMO lapse-rate criterion, then plots a publication-quality contour/contourf figure with an inverted log-pressure axis, labeled isotherms, and an overlaid tropopause line using Matplotlib. Save both PNG and SVG figures and export the zonal-mean fields and tropopause profile to specified output files.",,
a4537e6a-0b75-41a5-b158-d6cebc1dc673,Scientific Computing & Analysis,Scientific Data Processing & Visualization,Visualization & Plotting,"Create a Python script that loads a 2D velocity field (u, v) from /app/velocity.npy, computes speed and vorticity, and generates a two-panel Matplotlib figure: left panel shows a pseudocolor speed heatmap with overlaid streamlines and a sparsified quiver; right panel shows filled vorticity contours with contour lines. Save the figure as /app/flow_figure.png and /app/flow_figure.pdf with labeled colorbars, equal aspect ratio, consistent fonts, and grid-aligned axes.",,
1c878dc9-fef7-45a6-b574-21220ec7f204,Scientific Computing & Analysis,Scientific Data Processing & Visualization,Visualization & Plotting,"Create a Python CLI that loads a global surface temperature netCDF4 file, computes monthly anomalies relative to a baseline period, and generates a multi-panel Matplotlib PDF containing a time-series of global mean anomaly, a world map contour of a selected month, and a zonal mean contour plot.",,
9e0922e5-157f-442d-84f9-45259a269138,Scientific Computing & Analysis,Scientific Software Engineering,Algorithm Implementation & Validation,"Implement a Chebyshev collocation spectral solver in Python to solve the 1D Poisson equation -u''=f on [-1,1] with Dirichlet boundary conditions, using numpy and scipy.linalg to construct differentiation matrices and solve the linear system. Validate spectral accuracy by solving for f(x)=sin(pi x), computing L2 and max errors for N=16,32,64 grid sizes, and output a JSON summary of errors and estimated convergence rates.",,
8226cdb2-d2ed-4aeb-8738-5f7b8c2d8f76,Scientific Computing & Analysis,Scientific Software Engineering,Algorithm Implementation & Validation,"Implement a 1D finite-volume solver for the linear advection equation u_t + a u_x = 0 on [0,1] with periodic boundaries, supporting both first-order upwind and second-order MUSCL-Hancock schemes with CFL-controlled time stepping and CLI selection. Validate against the exact traveling-wave solution for a smooth periodic initial condition by outputting solutions at requested times and reporting L1/L2 errors that demonstrate first- vs second-order convergence over at least three uniform grid refinements.",,
66b8d07e-1173-47ed-ae50-86573d40ba8e,Scientific Computing & Analysis,Scientific Software Engineering,Algorithm Implementation & Validation,"Implement a 1D heat equation solver using the Crank–Nicolson scheme with a Thomas tridiagonal solver on a uniform grid with Dirichlet boundaries. Validate by comparing to the analytical solution u(x,t)=exp(-pi^2*t)*sin(pi*x) (alpha=1), reporting max and L2 errors at specified times and demonstrating near second-order convergence under grid refinement.",,
940d389c-088c-4d1b-bc2f-d215679fd203,Scientific Computing & Analysis,Scientific Software Engineering,Algorithm Implementation & Validation,"Implement a 2D Poisson solver on the unit square using a geometric multigrid V-cycle with red-black Gauss–Seidel smoothing and second-order finite differences, with CLI options for grid size and cycle parameters. Validate via a manufactured solution (e.g., u(x,y)=sin(pi x) sin(pi y)) to demonstrate O(h^2) convergence and quantify residual reduction per cycle versus a plain Gauss–Seidel baseline.",,
483c66d2-2772-4a00-9b3b-566150901b47,Scientific Computing & Analysis,Scientific Software Engineering,Algorithm Implementation & Validation,"Implement a Gauss–Legendre quadrature generator using the Golub–Welsch algorithm to compute nodes and weights for arbitrary n (e.g., up to 2048) and provide a CLI to write them to disk. Validate by integrating polynomials up to degree 2n−1 over [-1, 1] and reporting the maximum absolute error against exact values, ensuring it stays below a specified tolerance.",,
25954180-cbf4-4c5a-af53-c88cbfbec8ae,Scientific Computing & Analysis,Scientific Software Engineering,Algorithm Implementation & Validation,"Create a Python CLI that implements a two-dimensional Laplace Fast Multipole Method (FMM) using quad-tree decomposition and multipole/local expansions to evaluate potentials for N sources and targets read from JSON. Validate accuracy against direct O(N^2) summation for small N, report error and complexity metrics, and output potentials in JSON.",,
3fdcff1b-47ba-485f-b3b4-a543251e98fa,Scientific Computing & Analysis,Scientific Software Engineering,Algorithm Implementation & Validation,"Implement a 2D Poisson solver on the unit square with Dirichlet boundaries using second-order finite differences with at least two solvers (e.g., Gauss-Seidel and Conjugate Gradient) exposed via a CLI. Validate against the analytical solution u(x,y)=sin(pi x)sin(pi y) by grid refinement (e.g., N=32,64,128), reporting L2/L∞ errors and observed order to a results file and failing if order < 1.9 or residual tolerances are unmet.",,
752a4df9-1afb-45c4-9b85-64c809d7ba7e,Scientific Computing & Analysis,Scientific Software Engineering,Code Optimization & Profiling,Profile a naive finite-element stiffness-matrix assembly for a 2D Poisson problem on triangular meshes and optimize the hotspot by vectorizing element computations and constructing the global matrix in CSR with preallocated buffers or Numba. Validate numerical equivalence within tolerance across provided meshes and emit timing and speedup metrics.,,
32162f32-ca05-4036-8438-2e580ee354c1,Scientific Computing & Analysis,Scientific Software Engineering,Code Optimization & Profiling,"Create a CLI tool with a Python-based explicit finite-difference solver for the 2D heat equation, profile hotspots using cProfile and line_profiler, then optimize the core time-stepping loop via NumPy vectorization, memory blocking, and Numba JIT compilation, finally comparing pre- and post-optimization runtimes, memory footprints, and speedup metrics.",,
